Daily Time Spent on Site,Age,Area Income,Daily Internet Usage,Gender,Clicked on Ad,Hour,Day,Month,Year,Interaction
55.6,29.0,53431.35,140.67,0,Yes,16,21,4,2016,7821.2519999999995
70.39,27.0,36884.23,131.29,1,No,14,9,3,2016,9241.5031
59.51,30.0,57877.15,172.83,0,No,10,29,6,2016,10285.1133
43.49,37.0,23936.86,207.96,0,No,0,10,6,2016,9044.180400000001
41.73,28.0,39799.73,207.17,1,No,22,8,4,2016,8645.204099999999
59.22,22.0,75687.46,165.27,0,No,19,10,4,2016,9787.2894
43.49,37.0,23936.86,109.29,1,No,21,23,3,2016,4753.0221
37.68,51.0,57877.15,188.56,1,Yes,17,6,2,2016,7104.9408
43.49,37.0,23936.86,109.29,1,Yes,12,27,2,2016,4753.0221
41.73,28.0,61840.26,217.37,1,No,16,15,2,2016,9070.8501
41.73,28.0,56180.93,217.37,0,No,16,15,2,2016,9070.8501
82.07,49.0,64564.07,227.63,0,Yes,14,17,7,2016,18681.5941
83.71,38.0,71455.62,206.98,0,Yes,19,15,1,2016,17326.295799999996
43.49,39.0,74623.27,111.59,1,Yes,2,24,3,2016,4853.0491
35.33,32.0,55424.24,178.92,1,No,21,9,6,2016,6321.243599999999
45.08,35.0,65953.76,190.75,1,No,3,8,7,2016,8599.01
74.71,41.0,50628.31,187.76,1,No,23,28,2,2016,14027.549599999998
36.56,27.0,36884.23,131.29,1,No,14,9,3,2016,4799.9624
76.64,31.0,55368.67,183.85,1,No,21,6,5,2016,14090.264
55.6,24.0,55041.6,172.83,1,No,13,18,3,2016,9609.348000000002
46.61,55.0,60575.99,136.4,1,Yes,23,30,3,2016,6357.604
55.6,36.0,50628.31,128.62,1,No,16,3,1,2016,7151.272000000001
82.07,51.0,74535.94,130.41,0,Yes,5,31,1,2016,10702.748699999998
37.45,39.0,48335.2,258.62,0,Yes,22,8,5,2016,9685.319000000001
51.24,36.0,39840.55,140.46,0,Yes,1,7,4,2016,7197.170400000001
43.49,37.0,23936.86,181.02,1,Yes,14,20,6,2016,7872.559800000001
42.39,31.0,59677.64,207.17,0,No,1,26,2,2016,8781.9363
80.3,49.0,54251.78,195.69,0,Yes,20,4,4,2016,15713.907
47.64,29.0,69718.19,200.71,0,No,21,12,6,2016,9561.824400000001
89.0,36.0,50628.31,126.39,1,Yes,14,14,3,2016,11248.710000000001
82.07,22.0,63363.04,180.47,0,No,23,3,2,2016,14811.1729
41.73,28.0,71222.4,139.01,0,No,21,6,5,2016,5800.887299999999
42.04,37.0,53058.91,217.37,0,No,2,20,3,2016,9138.2348
46.61,43.0,56770.79,176.98,0,Yes,21,17,4,2016,8249.0378
67.56,24.0,59144.02,230.18,1,Yes,17,23,1,2016,15550.9608
59.22,40.0,73882.91,122.59,1,No,0,5,7,2016,7259.7798
82.79,35.0,25603.93,236.87,0,No,1,18,7,2016,19610.4673
61.22,25.0,50506.44,176.28,0,No,7,3,1,2016,10791.8616
42.6,31.0,56180.93,207.17,0,No,14,21,6,2016,8825.442
62.26,32.0,70505.06,182.2,0,No,22,28,4,2016,11343.771999999999
56.3,30.0,61389.5,202.61,1,No,10,8,5,2016,11406.943
43.49,37.0,23936.86,109.29,1,Yes,9,31,5,2016,4753.0221
44.72,41.0,50628.31,137.24,1,Yes,23,31,5,2016,6137.3728
54.43,39.0,38067.08,124.44,0,No,11,5,1,2016,6773.2692
80.31,42.0,44078.24,143.13,1,Yes,11,6,4,2016,11494.7703
54.88,51.0,60953.93,118.27,0,No,5,31,1,2016,6490.6576000000005
47.74,32.0,55424.24,178.92,1,No,3,9,1,2016,8541.6408
42.04,37.0,23936.86,214.42,0,No,4,3,7,2016,9014.2168
69.15,27.0,55901.12,193.29,0,No,4,23,1,2016,13366.0035
79.54,41.0,57846.68,126.39,0,Yes,18,27,1,2016,10053.0606
63.45,31.0,61840.26,207.17,1,No,22,8,4,2016,13144.9365
56.3,37.0,39031.89,181.02,0,No,14,20,6,2016,10191.426
45.48,29.0,53431.35,217.1,1,Yes,15,1,1,2016,9873.707999999999
42.04,49.0,39031.89,195.69,0,Yes,20,4,4,2016,8226.8076
46.61,43.0,33601.84,157.04,0,Yes,5,4,5,2016,7319.6344
44.4,30.0,57877.15,201.58,0,No,10,29,6,2016,8950.152
66.08,46.0,58966.22,230.95,1,No,11,9,7,2016,15261.176
60.23,43.0,60575.99,198.45,1,Yes,21,3,4,2016,11952.643499999998
46.61,50.0,73538.09,163.48,0,Yes,21,3,4,2016,7619.8027999999995
79.52,51.0,74535.94,130.41,0,Yes,1,13,7,2016,10370.2032
76.81,28.0,67669.06,217.37,1,No,19,21,4,2016,16696.189700000003
52.68,39.0,65953.76,165.52,1,No,22,8,4,2016,8719.5936
49.21,29.0,69718.19,153.76,0,Yes,18,27,1,2016,7566.5296
67.56,28.0,67301.39,161.16,1,Yes,22,8,4,2016,10887.9696
66.08,55.0,57014.84,187.76,0,Yes,22,15,1,2016,12407.180799999998
42.04,28.0,53058.91,258.62,0,Yes,22,8,5,2016,10872.3848
71.84,39.0,23936.86,258.62,0,Yes,22,8,5,2016,18579.2608
76.58,46.0,54286.1,191.82,0,No,20,17,6,2016,14689.575599999998
59.51,40.0,27086.4,117.3,1,Yes,0,22,4,2016,6980.522999999999
40.47,35.0,39840.55,223.03,0,Yes,7,3,2,2016,9026.0241
39.36,42.0,60514.05,120.75,0,No,11,6,4,2016,4752.72
55.6,35.0,73889.99,182.2,0,No,6,11,6,2016,10130.32
59.22,41.0,39799.73,116.53,0,No,2,20,3,2016,6900.9066
75.42,26.0,35521.88,131.68,1,No,6,11,3,2016,9931.305600000002
71.33,39.0,23936.86,138.87,0,Yes,22,8,5,2016,9905.5971
84.76,40.0,40468.53,167.22,0,No,18,17,1,2016,14173.567200000001
45.01,26.0,56683.32,207.17,1,No,11,19,5,2016,9324.721699999998
74.15,28.0,71222.4,204.79,0,No,11,15,6,2016,15185.1785
37.0,32.0,70492.6,229.99,1,Yes,2,16,6,2016,8509.630000000001
80.47,43.0,59886.58,110.66,1,No,11,6,3,2016,8904.8102
55.6,35.0,49995.63,236.87,0,No,1,18,7,2016,13169.972
75.15,33.0,51772.58,204.02,1,No,4,2,3,2016,15332.103000000003
55.6,35.0,73889.99,143.79,1,No,16,14,1,2016,7994.724
37.87,38.0,57868.44,130.83,1,Yes,18,23,1,2016,4954.5321
78.84,35.0,60223.52,219.94,0,No,3,12,1,2016,17340.0696
80.46,24.0,64698.58,167.22,0,No,0,23,6,2016,13454.5212
82.07,41.0,57846.68,236.87,0,Yes,11,13,5,2016,19439.920899999997
49.21,25.0,49850.52,241.03,0,No,11,16,1,2016,11861.0863
41.73,28.0,55121.65,217.37,1,No,10,21,7,2016,9070.8501
39.85,24.0,47258.59,182.2,0,Yes,2,29,6,2016,7260.67
39.96,45.0,59886.58,174.88,0,Yes,13,29,6,2016,6988.2047999999995
74.54,42.0,58953.01,236.87,0,Yes,11,6,4,2016,17656.289800000002
79.52,50.0,43974.49,123.13,1,Yes,8,20,3,2016,9791.2976
55.92,22.0,14775.5,230.95,0,No,4,3,7,2016,12914.724
47.48,29.0,69646.35,216.49,0,No,21,12,6,2016,10278.9452
80.3,60.0,59448.44,209.93,0,Yes,15,15,4,2016,16857.379
68.01,40.0,66504.16,167.22,0,No,20,31,3,2016,11372.6322
66.79,40.0,27086.4,111.94,1,Yes,20,30,5,2016,7476.472600000001
50.33,28.0,53058.91,124.44,0,No,11,5,1,2016,6263.0652
60.83,29.0,53431.35,158.56,1,Yes,2,24,3,2016,9645.2048
78.7,33.0,56782.18,221.98,1,No,11,9,7,2016,17469.826
35.49,37.0,53058.91,110.84,0,Yes,21,6,5,2016,3933.7116000000005
82.07,38.0,62657.53,212.38,0,Yes,23,3,2,2016,17430.026599999997
56.16,40.0,41232.89,117.3,1,Yes,22,14,7,2016,6587.567999999999
72.88,45.0,67575.12,174.88,0,Yes,15,17,1,2016,12745.254399999998
52.84,42.0,43241.19,199.43,1,Yes,12,19,7,2016,10537.881200000002
38.37,36.0,32549.95,141.52,0,Yes,7,12,3,2016,5430.1224
86.06,35.0,51119.93,226.54,1,Yes,2,26,1,2016,19496.0324
79.81,42.0,60514.05,178.75,0,Yes,11,6,4,2016,14266.0375
51.56,36.0,29398.61,140.46,0,No,5,6,7,2016,7242.1176000000005
81.75,52.0,33951.63,195.69,1,Yes,8,19,7,2016,15997.6575
60.83,32.0,69481.85,118.27,1,Yes,11,13,7,2016,7194.3641
69.62,34.0,59785.94,160.03,0,No,8,27,2,2016,11141.288600000002
81.75,33.0,19345.36,215.18,0,No,0,9,3,2016,17590.965
50.19,32.0,38609.2,172.83,1,No,22,28,4,2016,8674.3377
46.61,44.0,64011.26,163.48,0,Yes,10,21,7,2016,7619.8027999999995
70.29,24.0,52252.91,182.2,0,Yes,21,12,1,2016,12806.838
57.24,19.0,55015.08,204.02,1,No,5,9,2,2016,11678.104800000001
51.24,36.0,70592.81,140.46,0,No,22,4,4,2016,7197.170400000001
56.39,46.0,58966.22,231.95,1,Yes,5,9,2,2016,13079.6605
68.01,33.0,58966.22,133.2,1,No,21,12,6,2016,9058.932
51.87,19.0,58966.22,195.69,1,No,16,5,1,2016,10150.4403
55.6,54.0,53188.69,182.2,0,Yes,20,31,3,2016,10130.32
82.07,43.0,73538.09,157.04,1,Yes,21,3,4,2016,12888.272799999999
60.23,43.0,73538.09,163.48,0,Yes,10,12,2,2016,9846.400399999999
52.67,31.0,61840.26,207.17,1,No,2,16,6,2016,10911.6439
55.6,54.0,61228.96,161.16,0,Yes,23,16,1,2016,8960.496
41.73,42.0,47258.59,199.43,0,Yes,11,6,4,2016,8322.213899999999
55.6,24.0,52252.91,182.2,0,Yes,23,16,1,2016,10130.32
68.18,28.0,71222.4,217.37,0,Yes,23,29,2,2016,14820.286600000001
79.52,44.0,50723.67,226.69,0,No,3,12,1,2016,18026.3888
62.26,32.0,55424.24,178.92,1,No,3,9,1,2016,11139.5592
48.03,40.0,44248.52,221.98,1,Yes,22,8,5,2016,10661.6994
86.06,35.0,73889.99,226.54,1,No,18,17,1,2016,19496.0324
70.03,26.0,63430.33,203.84,1,No,1,26,2,2016,14274.915200000001
55.6,36.0,59240.24,140.46,0,No,5,6,7,2016,7809.576000000001
40.42,45.0,59610.81,137.24,1,Yes,12,5,3,2016,5547.2408000000005
54.39,34.0,34191.23,160.03,1,Yes,0,11,3,2016,8704.0317
85.26,32.0,55424.24,172.83,0,No,22,28,4,2016,14735.485800000002
55.6,39.0,38067.08,124.44,0,No,19,29,2,2016,6918.8640000000005
59.22,28.0,53058.91,161.58,0,Yes,14,14,1,2016,9568.767600000001
89.34,32.0,70505.06,172.83,0,Yes,21,9,6,2016,15440.632200000002
53.92,28.0,49282.87,120.49,1,No,11,19,5,2016,6496.8207999999995
81.75,35.0,25603.93,236.87,0,Yes,9,11,6,2016,19364.1225
71.84,42.0,60514.05,120.75,0,No,11,6,4,2016,8674.68
88.04,41.0,57846.68,231.91,0,Yes,20,25,5,2016,20417.3564
41.89,31.0,55121.65,250.2,0,No,7,3,1,2016,10480.877999999999
80.31,28.0,47258.59,217.37,0,Yes,12,27,1,2016,17456.9847
40.47,39.0,42993.48,236.87,1,No,15,7,4,2016,9586.1289
55.6,39.0,38067.08,138.87,0,No,23,29,2,2016,7721.1720000000005
54.88,40.0,41232.89,120.06,0,Yes,20,25,5,2016,6588.8928000000005
36.56,52.0,33951.63,186.37,0,Yes,8,4,4,2016,6813.6872
79.81,42.0,62161.26,120.75,0,No,9,3,7,2016,9637.0575
59.88,41.0,55121.65,150.83,1,No,1,26,2,2016,9031.700400000002
47.48,29.0,56113.37,208.05,0,No,16,16,1,2016,9878.214
47.64,29.0,69646.35,198.5,1,No,21,12,6,2016,9456.54
57.99,49.0,45632.51,168.34,0,Yes,7,13,7,2016,9762.036600000001
89.05,48.0,70053.27,187.76,1,Yes,22,15,1,2016,16720.028
78.79,35.0,73889.99,226.54,1,No,20,2,7,2016,17849.086600000002
81.98,34.0,43974.49,140.67,1,Yes,18,28,2,2016,11532.1266
55.6,29.0,72203.96,230.18,1,No,2,26,1,2016,12798.008
55.6,54.0,38609.2,177.55,0,Yes,20,31,3,2016,9871.78
40.42,32.0,69481.85,178.92,1,Yes,3,9,1,2016,7231.9464
83.71,38.0,57868.44,131.55,1,Yes,14,14,3,2016,11012.0505
75.55,24.0,52252.91,182.2,0,Yes,16,3,1,2016,13765.21
60.23,50.0,39616.0,122.31,0,Yes,1,13,7,2016,7366.7312999999995
54.97,46.0,33951.63,231.95,1,Yes,5,9,2,2016,12750.2915
57.99,39.0,42993.48,187.64,1,No,20,4,4,2016,10881.2436
51.24,54.0,53188.69,269.96,1,Yes,9,8,1,2016,13832.750399999999
55.6,24.0,52252.91,182.2,0,No,13,18,3,2016,10130.32
35.61,29.0,69718.19,167.22,0,No,16,3,5,2016,5954.7042
80.3,60.0,59448.44,198.5,0,Yes,0,14,1,2016,15939.55
54.08,39.0,38067.08,124.44,0,No,6,11,6,2016,6729.7152
55.6,32.0,55424.24,178.92,1,No,20,31,3,2016,9947.952
51.24,36.0,29398.61,140.46,0,Yes,18,27,1,2016,7197.170400000001
78.79,36.0,59240.24,238.06,1,No,13,13,4,2016,18756.7474
74.07,39.0,66412.04,194.37,1,Yes,7,9,2,2016,14396.9859
55.55,36.0,76003.47,141.52,1,Yes,16,3,1,2016,7861.436000000001
66.12,28.0,23936.86,217.37,0,No,22,8,1,2016,14372.504400000002
71.33,39.0,38067.08,128.62,0,No,19,26,2,2016,9174.4646
80.51,50.0,43974.49,123.13,0,Yes,4,9,1,2016,9913.1963
66.08,33.0,39616.0,162.03,0,No,11,10,6,2016,10706.9424
56.16,45.0,69428.73,174.88,0,Yes,17,10,5,2016,9821.2608
78.7,46.0,40468.53,146.19,0,Yes,21,12,5,2016,11505.153
81.22,41.0,57846.68,126.39,0,Yes,14,14,3,2016,10265.3958
59.05,43.0,73538.09,198.45,1,Yes,6,28,2,2016,11718.472499999998
65.77,23.0,42162.9,211.38,1,Yes,14,19,5,2016,13902.462599999999
85.26,36.0,61004.51,178.92,1,No,0,23,5,2016,15254.7192
49.21,27.0,58966.22,193.29,0,No,4,3,7,2016,9511.8009
55.6,39.0,48335.2,255.61,0,Yes,16,3,1,2016,14211.916000000001
79.54,41.0,50628.31,126.39,1,Yes,23,31,5,2016,10053.0606
56.39,46.0,54286.1,200.71,0,No,12,5,1,2016,11318.036900000001
46.61,42.0,60514.05,236.87,0,Yes,11,6,4,2016,11040.5107
53.92,39.0,32549.95,165.62,1,Yes,7,9,2,2016,8930.2304
65.59,31.0,51739.63,212.87,1,No,23,6,2,2016,13962.143300000002
69.62,34.0,59785.94,160.03,1,No,8,27,2,2016,11141.288600000002
44.4,30.0,58677.69,176.98,0,Yes,13,20,7,2016,7857.911999999999
59.05,34.0,51171.23,187.09,1,No,0,11,3,2016,11047.664499999999
55.6,24.0,52252.91,167.22,0,No,16,30,3,2016,9297.432
74.54,41.0,57846.68,137.24,0,Yes,23,31,5,2016,10229.869600000002
50.43,33.0,56782.18,122.31,0,Yes,21,12,5,2016,6168.0933
70.09,38.0,57868.44,122.04,1,Yes,1,17,7,2016,8553.7836
74.54,24.0,59144.02,182.2,0,Yes,10,10,6,2016,13581.188
80.72,31.0,63296.87,187.76,1,No,18,8,3,2016,15155.9872
44.78,38.0,57868.44,130.83,1,Yes,3,16,6,2016,5858.567400000001
65.65,30.0,74535.94,140.46,0,No,20,5,1,2016,9221.199
42.04,29.0,69718.19,200.71,0,No,0,9,3,2016,8437.8484
52.68,35.0,67307.43,114.69,1,No,3,8,7,2016,6041.8692
90.97,24.0,52252.91,182.2,0,No,8,2,2,2016,16574.734
75.55,36.0,59240.24,204.56,1,No,3,8,7,2016,15454.508
80.3,37.0,39031.89,205.84,1,Yes,7,5,6,2016,16528.952
51.24,36.0,61610.05,140.46,0,Yes,23,16,1,2016,7197.170400000001
73.72,36.0,76003.47,140.46,0,Yes,20,17,2,2016,10354.7112
55.6,35.0,42993.48,161.16,1,Yes,2,26,1,2016,8960.496
71.84,31.0,56180.93,131.29,0,No,17,8,7,2016,9431.873599999999
79.44,52.0,73049.3,178.92,1,No,2,18,1,2016,14213.404799999998
67.69,40.0,53898.89,130.86,1,Yes,0,22,4,2016,8857.913400000001
82.07,50.0,72325.91,123.13,1,Yes,13,23,2,2016,10105.279099999998
68.88,23.0,60514.05,222.87,0,Yes,16,15,2,2016,15351.2856
80.3,52.0,45632.51,113.8,0,Yes,20,4,4,2016,9138.14
54.88,22.0,31215.88,121.07,0,No,21,17,4,2016,6644.3216
42.04,29.0,68448.94,195.69,1,No,16,5,1,2016,8226.8076
40.04,34.0,34191.23,160.03,1,No,0,11,3,2016,6407.6012
78.84,35.0,25603.93,236.87,0,No,7,22,2,2016,18674.8308
80.31,23.0,55121.65,172.81,0,No,7,8,2,2016,13878.3711
59.22,37.0,39031.89,109.29,1,Yes,23,28,2,2016,6472.1538
82.07,50.0,43974.49,123.13,0,Yes,4,9,1,2016,10105.279099999998
66.08,34.0,59785.94,160.03,0,No,0,11,3,2016,10574.7824
86.06,35.0,42696.67,140.15,1,Yes,10,4,3,2016,12061.309000000001
55.6,54.0,48867.36,182.2,0,Yes,20,31,3,2016,10130.32
75.55,36.0,70592.81,140.46,1,No,3,8,7,2016,10611.753
44.78,43.0,73538.09,121.28,0,Yes,21,9,5,2016,5430.9184000000005
39.96,25.0,50671.6,241.03,1,No,15,7,4,2016,9631.5588
81.98,34.0,59785.94,160.03,1,No,0,11,3,2016,13119.2594
78.6,34.0,59785.94,203.44,0,No,8,27,2,2016,15990.383999999998
46.61,50.0,57868.44,122.31,0,Yes,21,9,5,2016,5700.8691
89.05,42.0,57868.44,146.8,0,Yes,14,19,5,2016,13072.54
90.75,23.0,52182.23,172.81,0,No,16,15,2,2016,15682.5075
79.54,32.0,76246.96,144.77,1,No,3,9,1,2016,11515.0058
40.47,35.0,69285.69,236.87,0,No,1,18,7,2016,9586.1289
80.51,28.0,57739.03,200.28,1,No,12,3,7,2016,16124.542800000001
80.46,25.0,50506.44,202.18,0,No,14,21,6,2016,16267.4028
43.49,37.0,58235.21,193.29,1,No,21,23,3,2016,8406.1821
55.6,31.0,55121.65,204.79,1,No,11,19,5,2016,11386.324
89.05,44.0,57846.68,187.76,0,Yes,18,4,4,2016,16720.028
36.08,25.0,50506.44,241.03,1,No,15,7,4,2016,8696.3624
46.61,50.0,57868.44,123.13,1,Yes,13,23,2,2016,5739.0893
82.07,22.0,67058.72,121.07,0,No,4,3,7,2016,9936.214899999999
82.73,51.0,74535.94,130.41,0,Yes,4,26,6,2016,10788.819300000001
75.84,45.0,74903.41,174.88,1,Yes,12,5,3,2016,13262.8992
81.22,41.0,70492.6,244.91,1,No,17,6,2,2016,19891.5902
66.4,23.0,57846.68,126.39,0,Yes,14,19,5,2016,8392.296
76.77,39.0,52520.75,124.44,0,No,7,3,1,2016,9553.2588
43.49,37.0,63649.04,158.56,1,Yes,14,20,6,2016,6895.7744
62.26,29.0,72203.96,216.49,1,No,17,15,3,2016,13478.6674
80.51,22.0,63363.04,139.34,1,No,4,3,7,2016,11218.263400000002
65.59,39.0,37334.78,109.29,1,Yes,7,9,2,2016,7168.3311
78.17,25.0,25686.34,141.89,1,No,2,28,4,2016,11091.541299999999
79.81,34.0,34191.23,190.12,1,Yes,8,27,2,2016,15173.477200000001
80.47,38.0,57868.44,206.98,1,Yes,2,22,4,2016,16655.6806
46.61,42.0,43241.19,188.56,1,Yes,14,19,5,2016,8788.7816
51.24,36.0,29398.61,140.46,0,Yes,11,5,1,2016,7197.170400000001
82.07,43.0,57868.44,125.22,0,Yes,21,17,4,2016,10276.8054
65.59,31.0,59677.64,207.17,1,No,11,9,7,2016,13588.2803
42.04,28.0,48335.2,258.62,0,Yes,22,8,5,2016,10872.3848
51.24,36.0,59240.24,140.46,0,No,16,3,1,2016,7197.170400000001
75.42,35.0,42696.67,140.15,1,Yes,22,14,7,2016,10570.113000000001
78.64,31.0,56180.93,248.23,0,No,7,3,1,2016,19520.8072
41.73,31.0,56180.93,207.17,1,No,14,21,6,2016,8645.204099999999
59.59,50.0,43974.49,123.13,0,Yes,7,4,4,2016,7337.3167
69.17,45.0,31092.93,137.24,1,Yes,12,5,3,2016,9492.890800000001
56.57,26.0,35521.88,131.68,0,No,16,5,1,2016,7449.1376
80.47,38.0,57868.44,122.04,1,Yes,14,14,3,2016,9820.5588
42.04,27.0,69646.35,193.29,0,No,4,3,7,2016,8125.911599999999
81.75,33.0,49101.67,162.03,0,No,11,10,6,2016,13245.9525
47.74,40.0,62669.59,195.69,1,No,10,8,5,2016,9342.240600000001
76.2,50.0,43974.49,123.13,1,Yes,13,23,2,2016,9382.506
79.52,44.0,75769.82,157.04,0,Yes,21,12,5,2016,12487.8208
56.39,54.0,71157.05,184.94,1,Yes,9,27,3,2016,10428.7666
44.33,37.0,23936.86,140.15,0,Yes,22,8,5,2016,6212.8495
60.7,46.0,33951.63,229.22,1,No,5,9,2,2016,13913.654
39.3,29.0,53431.35,126.97,0,Yes,18,27,1,2016,4989.920999999999
59.22,49.0,39031.89,195.69,1,Yes,20,4,4,2016,11588.7618
79.52,49.0,64564.07,187.76,0,Yes,18,8,3,2016,14930.675199999998
55.6,39.0,61601.05,124.44,0,No,3,8,7,2016,6918.8640000000005
55.6,54.0,58677.69,161.16,0,Yes,8,4,2,2016,8960.496
73.72,36.0,73882.91,140.46,0,Yes,16,3,1,2016,10354.7112
78.84,35.0,73889.99,226.54,1,No,20,2,7,2016,17860.4136
60.83,36.0,76003.47,115.26,1,Yes,23,6,2,2016,7011.2658
89.05,34.0,34191.23,191.14,1,No,0,11,3,2016,17021.017
65.77,41.0,64828.0,228.78,1,No,5,6,4,2016,15046.8606
80.31,31.0,27262.51,207.17,0,No,10,10,6,2016,16637.8227
44.78,48.0,53922.43,123.13,0,Yes,9,21,4,2016,5513.7614
82.07,55.0,57868.44,187.76,0,Yes,9,21,4,2016,15409.463199999998
78.51,36.0,76003.47,115.26,1,Yes,16,3,1,2016,9049.062600000001
81.58,41.0,63363.04,109.07,1,Yes,23,31,5,2016,8897.9306
67.56,28.0,53058.91,180.88,0,No,11,5,1,2016,12220.2528
59.22,32.0,55424.24,178.92,1,No,20,31,3,2016,10595.642399999999
39.36,42.0,66025.11,243.61,1,Yes,11,6,4,2016,9588.4896
54.88,50.0,74543.81,122.31,0,Yes,21,9,5,2016,6712.3728
51.24,54.0,38609.2,192.85,0,Yes,20,31,3,2016,9881.634
38.35,32.0,52736.33,230.18,1,No,1,7,3,2016,8827.403
80.31,42.0,60514.05,238.58,0,Yes,14,19,5,2016,19160.359800000002
41.73,28.0,71222.4,139.01,0,No,7,24,4,2016,5800.887299999999
55.6,32.0,55424.24,178.92,1,Yes,21,9,6,2016,9947.952
37.45,31.0,56180.93,207.17,0,No,0,10,6,2016,7758.5165
84.73,26.0,52968.22,129.88,1,Yes,15,1,1,2016,11004.7324
40.04,42.0,58151.87,199.43,1,Yes,12,6,7,2016,7985.1772
80.3,37.0,68448.94,158.56,0,Yes,7,5,6,2016,12732.368
81.59,44.0,61039.13,190.17,0,No,20,19,2,2016,15515.970299999999
86.06,32.0,55424.24,178.92,1,No,10,8,5,2016,15397.8552
80.3,19.0,63430.33,113.53,1,No,21,12,6,2016,9116.458999999999
36.56,40.0,27086.4,221.98,1,Yes,18,17,1,2016,8115.5888
67.69,40.0,41232.89,120.06,0,Yes,23,28,2,2016,8126.8614
82.07,50.0,52736.33,123.13,1,Yes,5,1,4,2016,10105.279099999998
80.31,42.0,60514.05,207.17,0,No,1,26,2,2016,16637.8227
61.22,45.0,46197.59,124.67,0,Yes,4,11,2,2016,7632.2974
74.65,31.0,31947.65,204.79,0,No,21,2,6,2016,15287.5735
55.6,24.0,52252.91,219.94,0,No,6,11,6,2016,12228.664
35.61,39.0,71455.62,258.62,0,Yes,18,27,1,2016,9209.4582
89.05,50.0,57868.44,123.13,0,Yes,7,4,4,2016,10964.726499999999
44.46,33.0,43974.49,159.77,0,Yes,7,4,4,2016,7103.3742
42.39,27.0,63879.72,248.12,0,No,20,7,3,2016,10517.8068
71.9,29.0,72203.96,216.49,1,No,16,16,1,2016,15565.631000000001
44.11,30.0,70492.6,244.91,1,No,10,8,5,2016,10802.980099999999
55.6,54.0,54286.1,230.18,0,Yes,20,31,3,2016,12798.008
56.39,46.0,54286.1,253.48,0,Yes,14,6,4,2016,14293.7372
81.58,41.0,50628.31,126.39,1,Yes,11,13,5,2016,10310.8962
73.72,35.0,66541.05,203.9,1,Yes,13,18,3,2016,15031.508
41.73,28.0,61840.26,217.37,1,No,12,28,5,2016,9070.8501
70.39,27.0,68357.96,185.46,0,Yes,19,26,2,2016,13054.529400000001
81.75,33.0,73941.91,215.18,0,No,11,10,6,2016,17590.965
71.14,39.0,61601.05,128.62,1,No,21,2,6,2016,9150.0268
67.76,26.0,53647.81,122.31,0,No,3,10,6,2016,8287.725600000002
55.77,27.0,39193.45,131.29,1,No,21,23,3,2016,7322.0433
68.37,45.0,50723.67,174.88,0,Yes,4,11,2,2016,11956.545600000001
45.99,51.0,74535.94,188.56,1,No,22,18,2,2016,8671.8744
41.73,31.0,59886.58,240.64,1,No,23,5,3,2016,10041.907199999998
56.16,30.0,33293.78,174.88,0,Yes,17,10,5,2016,9821.2608
54.88,22.0,31215.88,121.07,0,No,4,3,7,2016,6644.3216
41.73,28.0,71222.4,217.37,0,Yes,14,19,5,2016,9070.8501
40.04,34.0,40183.75,168.34,1,No,0,11,3,2016,6740.3336
75.71,40.0,63430.33,158.42,1,No,13,18,3,2016,11993.978199999998
80.51,45.0,59610.81,236.19,0,Yes,12,5,3,2016,19015.6569
56.34,30.0,57877.15,244.91,1,No,10,8,5,2016,13798.2294
54.88,22.0,67058.72,136.21,0,No,4,3,7,2016,7475.2048
46.61,21.0,61009.1,157.04,1,Yes,11,16,1,2016,7319.6344
46.61,41.0,50671.6,234.26,1,Yes,23,31,5,2016,10918.8586
59.05,43.0,53922.43,157.04,0,Yes,1,17,7,2016,9273.212
67.56,36.0,32549.95,115.26,1,Yes,12,27,2,2016,7786.9656
67.56,28.0,71222.4,139.01,0,No,22,8,5,2016,9391.515599999999
84.98,29.0,72203.96,216.49,1,No,17,15,3,2016,18397.320200000002
82.73,51.0,74535.94,111.94,1,No,6,11,3,2016,9260.7962
39.36,42.0,59243.46,243.61,1,Yes,11,6,4,2016,9588.4896
89.05,38.0,57868.44,131.55,1,Yes,18,23,1,2016,11714.5275
65.65,36.0,59240.24,140.46,0,No,10,29,6,2016,9221.199
45.48,32.0,55424.24,178.92,1,No,20,31,3,2016,8137.281599999998
49.21,29.0,53431.35,233.04,0,No,16,3,5,2016,11467.8984
50.08,52.0,33951.63,186.37,1,Yes,2,16,6,2016,9333.409599999999
71.84,39.0,56729.78,141.96,1,Yes,12,28,5,2016,10198.406400000002
56.16,33.0,51510.18,120.06,0,Yes,19,15,1,2016,6742.5696
55.6,54.0,58966.22,136.64,0,Yes,0,9,3,2016,7597.183999999999
78.96,40.0,66873.9,195.69,1,No,4,31,1,2016,15451.682399999998
87.35,31.0,55121.65,207.17,0,No,14,21,6,2016,18096.299499999997
89.05,38.0,57868.44,130.83,1,Yes,11,6,4,2016,11650.4115
89.05,44.0,48335.2,137.24,0,Yes,4,11,2,2016,12221.222
52.68,32.0,55424.24,178.92,1,No,3,9,1,2016,9425.505599999999
65.59,31.0,56180.93,143.04,0,Yes,9,11,7,2016,9381.9936
83.71,45.0,50671.6,138.71,1,Yes,12,5,3,2016,11611.4141
65.77,23.0,59243.46,143.13,1,No,9,1,4,2016,9413.6601
84.98,27.0,63296.87,168.92,1,No,3,8,7,2016,14354.8216
